"StichtagDatJahr","DatenstandCd","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","EigentuemerSSZPubl1Sort","EigentuemerSSZPubl1Cd","EigentuemerSSZPubl1Lang","AnzZimmerLevel2Sort_noDM","AnzZimmerLevel2Cd_noDM","AnzZimmerLevel2Lang_noDM","AnzWhgStat"
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",190
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",607
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",872
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",469
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",74
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",28
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",4,"4","Natürliche Personen",1,"1","1-Zimmer",335
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",4,"4","Natürliche Personen",2,"2","2-Zimmer",887
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",4,"4","Natürliche Personen",3,"3","3-Zimmer",1198
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",4,"4","Natürliche Personen",4,"4","4-Zimmer",629
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",4,"4","Natürliche Personen",5,"5","5-Zimmer",230
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",212
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",59
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",120
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",273
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",196
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",84
2019,"D",21,"021","Wollishofen",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",57
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",1,"1","Öffentliche Hand",1,"1","1-Zimmer",54
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",1,"1","Öffentliche Hand",2,"2","2-Zimmer",64
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",1,"1","Öffentliche Hand",3,"3","3-Zimmer",66
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",1,"1","Öffentliche Hand",4,"4","4-Zimmer",66
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",1,"1","Öffentliche Hand",5,"5","5-Zimmer",42
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",9
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",75
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",225
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",311
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",439
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",129
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",14
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",16
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",64
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",158
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",134
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",28
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",4
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","Natürliche Personen",1,"1","1-Zimmer",32
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","Natürliche Personen",2,"2","2-Zimmer",124
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","Natürliche Personen",3,"3","3-Zimmer",166
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","Natürliche Personen",4,"4","4-Zimmer",169
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","Natürliche Personen",5,"5","5-Zimmer",63
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",47
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",7
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",22
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",87
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",76
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",20
2019,"D",23,"023","Leimbach",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",13
2019,"D",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",1,"1","1-Zimmer",0
2019,"D",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",2,"2","2-Zimmer",5
2019,"D",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",3,"3","3-Zimmer",60
2019,"D",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",4,"4","4-Zimmer",30
2019,"D",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",5,"5","5-Zimmer",12
2019,"D",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",4
2019,"D",24,"024","Enge",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",22
2019,"D",24,"024","Enge",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",53
2019,"D",24,"024","Enge",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",136
2019,"D",24,"024","Enge",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",57
2019,"D",24,"024","Enge",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",0
2019,"D",24,"024","Enge",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",0
2019,"D",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",300
2019,"D",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",592
2019,"D",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",723
2019,"D",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",512
2019,"D",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",146
2019,"D",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",54
2019,"D",24,"024","Enge",2,"2","Kreis 2",4,"4","Natürliche Personen",1,"1","1-Zimmer",211
2019,"D",24,"024","Enge",2,"2","Kreis 2",4,"4","Natürliche Personen",2,"2","2-Zimmer",383
2019,"D",24,"024","Enge",2,"2","Kreis 2",4,"4","Natürliche Personen",3,"3","3-Zimmer",584
2019,"D",24,"024","Enge",2,"2","Kreis 2",4,"4","Natürliche Personen",4,"4","4-Zimmer",432
2019,"D",24,"024","Enge",2,"2","Kreis 2",4,"4","Natürliche Personen",5,"5","5-Zimmer",216
2019,"D",24,"024","Enge",2,"2","Kreis 2",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",138
2019,"D",24,"024","Enge",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",54
2019,"D",24,"024","Enge",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",118
2019,"D",24,"024","Enge",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",151
2019,"D",24,"024","Enge",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",195
2019,"D",24,"024","Enge",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",99
2019,"D",24,"024","Enge",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",45
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","Öffentliche Hand",1,"1","1-Zimmer",59
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","Öffentliche Hand",2,"2","2-Zimmer",132
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","Öffentliche Hand",3,"3","3-Zimmer",122
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","Öffentliche Hand",4,"4","4-Zimmer",109
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","Öffentliche Hand",5,"5","5-Zimmer",24
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",2
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",10
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",96
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",206
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",50
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",0
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",2
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",1035
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",1414
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",1496
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",653
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",208
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",33
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",1,"1","1-Zimmer",414
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",2,"2","2-Zimmer",1057
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",3,"3","3-Zimmer",1507
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",4,"4","4-Zimmer",512
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",5,"5","5-Zimmer",125
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",57
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",40
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",166
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",344
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",245
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",111
2019,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",18
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",1,"1","1-Zimmer",55
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",2,"2","2-Zimmer",120
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",3,"3","3-Zimmer",156
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",4,"4","4-Zimmer",165
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",5,"5","5-Zimmer",90
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",14
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",118
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",461
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",846
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",906
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",223
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",11
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",42
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",134
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",140
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",105
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",26
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",4
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",1,"1","1-Zimmer",157
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",2,"2","2-Zimmer",136
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",3,"3","3-Zimmer",198
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",4,"4","4-Zimmer",148
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",5,"5","5-Zimmer",109
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",37
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",21
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",28
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",30
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",31
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",15
2019,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",5
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",1,"1","1-Zimmer",21
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",2,"2","2-Zimmer",153
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",3,"3","3-Zimmer",492
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",4,"4","4-Zimmer",125
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",5,"5","5-Zimmer",19
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",1
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",124
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",517
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",1248
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",509
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",54
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",12
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",537
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",1112
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",1417
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",356
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",42
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",8
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",1,"1","1-Zimmer",635
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",2,"2","2-Zimmer",1264
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",3,"3","3-Zimmer",2374
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",4,"4","4-Zimmer",600
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",5,"5","5-Zimmer",67
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",36
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",61
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",151
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",330
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",138
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",15
2019,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",12
2019,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",1,"1","1-Zimmer",1
2019,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",2,"2","2-Zimmer",4
2019,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",3,"3","3-Zimmer",19
2019,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",4,"4","4-Zimmer",11
2019,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",5,"5","5-Zimmer",6
2019,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",1
2019,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",11
2019,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",18
2019,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",43
2019,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",56
2019,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",14
2019,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",17
2019,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",193
2019,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",275
2019,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",331
2019,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",171
2019,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",14
2019,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",1
2019,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",1,"1","1-Zimmer",169
2019,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",2,"2","2-Zimmer",274
2019,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",3,"3","3-Zimmer",443
2019,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",4,"4","4-Zimmer",201
2019,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",5,"5","5-Zimmer",31
2019,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",14
2019,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",6
2019,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",21
2019,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",21
2019,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",29
2019,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",12
2019,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",3
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",1,"1","1-Zimmer",82
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",2,"2","2-Zimmer",96
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",3,"3","3-Zimmer",154
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",4,"4","4-Zimmer",38
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",5,"5","5-Zimmer",12
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",9
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",32
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",74
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",263
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",81
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",18
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",1
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",678
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",1035
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",967
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",332
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",51
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",12
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",1,"1","1-Zimmer",598
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",2,"2","2-Zimmer",590
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",3,"3","3-Zimmer",1041
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",4,"4","4-Zimmer",434
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",5,"5","5-Zimmer",63
2019,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",13
